timestamp,power
,apparent
1640995209,0
1640995218,0
1640995227,0
1640995236,0
1640995245,0
1640995254,0
1640995263,0
1640995272,0
1640995281,0
1640995290,0
1640995299,0
1640995308,0
1640995317,0
1640995326,0
1640995335,0
1640995344,0
1640995353,0
1640995362,0
1640995371,0
1640995380,0
1640995389,0
1640995398,0
1640995407,0
1640995416,0
1640995425,0
1640995434,0
1640995443,0
1640995452,0
1640995461,0
1640995470,0
1640995479,0
1640995488,0
1640995497,0
1640995506,0
1640995515,0
1640995524,0
1640995533,0
1640995542,0
1640995551,0
1640995560,0
1640995569,0
1640995578,0
1640995587,0
1640995596,0
1640995605,0
1640995614,0
1640995623,0
1640995632,0
1640995641,0
1640995650,0
1640995659,0
1640995668,0
1640995677,0
1640995686,0
1640995695,0
1640995704,0
1640995713,0
1640995722,0
1640995731,0
1640995740,0
1640995749,0
1640995758,0
1640995767,0
1640995776,0
1640995785,0
1640995794,0
1640995803,0
1640995812,0
1640995821,0
1640995830,0
1640995839,0
1640995848,0
1640995857,0
1640995866,0
1640995875,0
1640995884,0
1640995893,0
1640995902,0
1640995911,0
1640995920,0
1640995929,0
1640995938,0
1640995947,0
1640995956,0
1640995965,0
1640995974,0
1640995983,0
1640995992,0
1640996001,0
1640996010,0
1640996019,0
1640996028,0
1640996037,0
1640996046,0
1640996055,0
1640996064,0
1640996073,0
1640996082,0
1640996091,0
1640996100,0
1640996109,0
1640996118,0
1640996127,0
1640996136,0
1640996145,0
1640996154,0
1640996163,0
1640996172,0
1640996181,0
1640996190,0
1640996199,0
1640996208,0
1640996217,0
1640996226,0
1640996235,0
1640996244,0
1640996253,0
1640996262,0
1640996271,0
1640996280,0
1640996289,0
1640996298,0
1640996307,0
1640996316,0
1640996325,0
1640996334,0
1640996343,0
1640996352,0
1640996361,0
1640996370,0
1640996379,0
1640996388,0
1640996397,0
1640996406,0
1640996415,0
1640996424,0
1640996433,0
1640996442,0
1640996451,0
1640996460,0
1640996469,0
1640996478,0
1640996487,0
1640996496,0
1640996505,0
1640996514,0
1640996523,0
1640996532,0
1640996541,0
1640996550,0
1640996559,0
1640996568,0
1640996577,0
1640996586,0
1640996595,0
1640996604,0
1640996613,0
1640996622,0
1640996631,0
1640996640,0
1640996649,0
1640996658,0
1640996667,0
1640996676,0
1640996685,0
1640996694,0
1640996703,0
1640996712,0
1640996721,0
1640996730,0
1640996739,0
1640996748,0
1640996757,0
1640996766,0
1640996775,0
1640996784,0
1640996793,0
1640996802,0
1640996811,0
1640996820,0
1640996829,0
1640996838,0
1640996847,0
1640996856,0
1640996865,0
1640996874,0
1640996883,0
1640996892,0
1640996901,0
1640996910,0
1640996919,0
1640996928,0
1640996937,0
1640996946,0
1640996955,0
1640996964,0
1640996973,0
1640996982,0
1640996991,0
1640997000,0
1640997009,0
1640997018,0
1640997027,0
1640997036,0
1640997045,0
1640997054,0
1640997063,0
1640997072,0
1640997081,0
1640997090,0
1640997099,0
1640997108,0
1640997117,0
1640997126,0
1640997135,0
1640997144,0
1640997153,0
1640997162,0
1640997171,0
1640997180,0
1640997189,0
1640997198,0
1640997207,0
1640997216,0
1640997225,0
1640997234,0
1640997243,0
1640997252,0
1640997261,0
1640997270,0
1640997279,0
1640997288,0
1640997297,0
1640997306,0
1640997315,0
1640997324,0
1640997333,0
1640997342,0
1640997351,0
1640997360,0
1640997369,0
1640997378,0
1640997387,0
1640997396,0
1640997405,0
1640997414,0
1640997423,0
1640997432,0
1640997441,0
1640997450,0
1640997459,0
1640997468,0
1640997477,0
1640997486,0
1640997495,0
1640997504,0
1640997513,0
1640997522,0
1640997531,0
1640997540,0
1640997549,0
1640997558,0
1640997567,0
1640997576,0
1640997585,0
1640997594,0
1640997603,0
1640997612,0
1640997621,0
1640997630,0
1640997639,0
1640997648,0
1640997657,0
1640997666,0
1640997675,0
1640997684,0
1640997693,0
1640997702,0
1640997711,0
1640997720,0
1640997729,0
1640997738,0
1640997747,0
1640997756,0
1640997765,0
1640997774,0
1640997783,0
1640997792,0
1640997801,0
1640997810,0
1640997819,0
1640997828,0
1640997837,0
1640997846,0
1640997855,0
1640997864,0
1640997873,0
1640997882,0
1640997891,0
1640997900,0
1640997909,0
1640997918,0
1640997927,0
1640997936,0
1640997945,0
1640997954,0
1640997963,0
1640997972,0
1640997981,0
1640997990,0
1640997999,0
1640998008,0
1640998017,0
1640998026,0
1640998035,0
1640998044,0
1640998053,0
1640998062,0
1640998071,0
1640998080,0
1640998089,0
1640998098,0
1640998107,0
1640998116,0
1640998125,0
1640998134,0
1640998143,0
1640998152,0
1640998161,0
1640998170,0
1640998179,0
1640998188,0
1640998197,0
1640998206,0
1640998215,0
1640998224,0
1640998233,0
1640998242,0
1640998251,0
1640998260,0
1640998269,0
1640998278,0
1640998287,0
1640998296,0
1640998305,0
1640998314,0
1640998323,0
1640998332,0
1640998341,0
1640998350,0
1640998359,0
1640998368,0
1640998377,0
1640998386,0
1640998395,0
1640998404,0
1640998413,0
1640998422,0
1640998431,0
1640998440,0
1640998449,0
1640998458,0
1640998467,0
1640998476,0
1640998485,0
1640998494,0
1640998503,0
1640998512,0
1640998521,0
1640998530,0
1640998539,0
1640998548,0
1640998557,0
1640998566,0
1640998575,0
1640998584,0
1640998593,0
1640998602,0
1640998611,0
1640998620,0
1640998629,0
1640998638,0
1640998647,0
1640998656,0
1640998665,0
1640998674,0
1640998683,0
1640998692,0
1640998701,0
1640998710,0
1640998719,0
1640998728,0
1640998737,0
1640998746,0
1640998755,0
1640998764,0
1640998773,0
1640998782,0
1640998791,0
1640998800,52
1640998809,211
1640998818,213
1640998827,214
1640998836,214
1640998845,206
1640998854,213
1640998863,214
1640998872,213
1640998881,211
1640998890,212
